x,y,z
10489.21,53747.98,86.8
10480.67,53745.96,86.6
10471.02,53737.87,86.7
10464.44,53734.21,86.5
10457.37,53730.33,86.4
10452.88,53724.57,86.2
10466.92,53731.2,87.4
10459.14,53728.89,88.2
10473.31,53735.12,92.9
10480.76,53740.22,93.5
10488.96,53742.31,94.5
10499.54,53744.75,96.3
10502.82,53780.9,85.4
10509.48,53777.02,85.6
10509.68,53769.43,85.5
10289.51,54409.73,60.3
10287.62,54415.45,60.3
10296.85,54419.77,60.1
10308.17,54411.0,60.5
10315.92,54407.45,60.7
10323.6,54411.26,61.0
10329.3,54415.14,61.0
10330.78,54422.62,60.8
10332.37,54428.71,60.8
10347.14,54434.49,60.6
10330.75,54437.74,72.2
10317.84,54434.58,72.8
10314.4,54427.92,72.6
10313.59,54420.4,72.7
10572.71,54057.04,36.1
10566.8,54074.06,35.8
10474.25,54058.42,37.7
10466.12,54063.58,37.3
10467.92,54069.86,37.3
10472.53,54076.74,37.2
10591.71,54049.02,36.6
10592.32,54029.05,37.1
10537.47,54103.84,46.0
10527.93,54111.97,45.3
10517.45,54111.82,46.0
10509.41,54111.03,45.8
10478.06,54093.46,46.1
10471.34,54088.52,45.8
10464.6,54083.37,45.9
10458.89,54078.07,46.0
10456.07,54067.72,46.6
10459.32,54060.16,46.5
10463.94,54052.4,46.0
10641.62,53919.5,35.9
10570.33,53941.21,36.2
10534.28,53972.36,35.9
10521.92,53997.72,35.9
10538.4,54011.59,35.6
10498.45,54029.09,37.4
10490.07,54007.65,36.8
10495.8,53995.38,36.8
10499.86,53984.62,38.2
10505.04,53982.85,37.1
10512.79,53974.11,37.1
10531.78,53907.41,37.4
10540.84,53901.7,36.7
10543.61,53890.84,36.6
10543.11,53880.19,37.8
10539.91,53872.92,38.0
10544.04,53867.62,37.4
10535.3,53863.38,44.8
10530.5,53871.5,45.3
10527.83,53879.61,45.7
10531.84,53884.82,45.6
10533.93,53888.1,46.6
10532.24,53893.3,46.7
10529.56,53901.18,47.1
10523.71,53909.08,47.8
10508.81,53949.06,46.1
10505.06,53956.28,46.3
10500.16,53966.17,46.3
10501.38,53972.97,46.7
10490.75,53983.87,46.3
10486.77,53994.07,46.5
10479.5,54002.76,46.3
10472.91,54010.88,47.0
10607.5,53109.83,75.5
10611.29,53092.46,75.1
11113.94,53379.16,101.5
11108.12,53396.76,103.8
11127.11,53358.18,99.5
11167.08,53282.46,92.2
11184.95,53232.39,85.6
10380.46,53741.61,78.0
10294.83,53976.34,77.6
10333.16,53921.48,70.7
11191.18,53456.74,124.7
11095.76,53436.03,106.9
11099.02,53411.86,105.4
11088.98,53432.82,106.9
11097.16,53427.63,106.6
11135.65,53363.66,99.5
11109.17,53429.85,106.2
11103.61,53442.41,106.6
11169.23,53351.87,108.9
11158.93,53368.28,109.0
11126.33,53410.62,109.5
11116.36,53425.08,109.0
11103.23,53446.43,108.9
11094.72,53459.49,109.0
11109.29,53436.03,108.5
11121.72,53417.15,109.7
11129.87,53405.42,109.4
11135.19,53399.0,109.3
11141.68,53391.48,109.3
11152.75,53377.13,109.1
11165.71,53358.86,109.0
11177.03,53342.66,109.1
11189.69,53324.56,109.3
11144.36,53339.21,97.7
11154.24,53345.08,97.5
11174.56,53303.24,93.6
11183.82,53291.61,92.1
11197.94,53268.46,89.4
11189.25,53269.64,90.0
11199.17,53247.97,87.7
11206.2,53253.67,87.9
11216.42,53220.72,86.0
11225.57,53199.33,85.2
11233.35,53179.16,84.5
11178.45,53247.73,85.6
11167.02,53264.94,85.5
11156.62,53280.72,85.3
11145.23,53296.38,85.5
11178.73,53261.62,91.9
11187.09,53242.35,88.7
11254.3,53166.25,94.2
11252.8,53176.53,95.9
11246.6,53184.19,95.8
11247.44,53197.83,95.9
11242.91,53212.01,96.2
11236.53,53225.34,97.3
11229.68,53235.73,96.8
11220.93,53252.67,97.2
11211.52,53276.39,96.9
11198.3,53291.53,96.9
11192.53,53305.09,97.3
11185.0,53319.95,98.1
11115.44,53419.08,105.5
11123.12,53404.78,103.8
11132.9,53388.31,101.5
11142.96,53373.26,99.8
11156.69,53355.23,96.4
11167.6,53343.08,96.2
11173.54,53331.4,96.3
11179.63,53316.89,94.5
11191.97,53289.75,91.8
11199.58,53279.44,90.2
11210.21,53262.41,88.6
11218.12,53250.37,87.5
11222.31,53236.75,86.7
11227.24,53232.0,86.8
11232.34,53218.62,86.6
11236.96,53206.59,85.7
11240.28,53197.93,85.5
11240.08,53188.01,84.7
11242.89,53177.01,84.6
11246.37,53167.54,85.0
10469.39,53826.65,72.3
10439.31,53796.95,72.2
10319.36,53977.27,71.3
10342.75,53899.21,72.1
10354.2,53870.06,72.4
10397.49,53857.04,72.5
10366.34,53846.08,72.5
10417.45,53861.13,73.0
10434.88,53845.28,72.7
10425.45,53823.28,72.2
10399.78,53833.89,72.6
10368.5,53828.1,72.4
10380.07,53801.75,72.3
10396.86,53787.18,72.1
10405.72,53766.15,71.8
10455.37,53777.95,72.2
10459.43,53804.88,72.5
10482.05,53809.22,72.1
10463.49,53855.24,72.7
10445.82,53874.32,72.2
10426.93,53882.98,72.7
10412.86,53903.16,72.7
10505.52,53821.56,72.1
10501.8,53832.57,71.9
10496.04,53848.88,72.0
10485.14,53857.87,71.9
10474.04,53870.02,72.1
10468.36,53882.84,72.3
10455.27,53887.39,72.6
10441.16,53898.65,72.9
10429.64,53908.05,72.5
10419.33,53923.84,72.2
10391.29,53882.65,72.4
10370.1,53890.38,72.2
10393.97,53914.64,71.9
10366.69,53920.03,71.8
10360.29,53938.41,70.9
10373.59,53947.6,71.0
10364.35,53968.92,70.7
10347.5,53995.86,71.5
10321.01,54052.92,72.4
10329.69,54044.59,72.4
10343.1,54027.07,71.8
10356.69,54010.35,71.6
10367.67,53998.26,71.9
10381.53,53983.78,71.1
10391.6,53970.72,70.7
10399.89,53956.12,70.8
10409.23,53938.92,70.7
10510.61,53809.66,72.5
10493.97,53802.26,72.5
10483.55,53793.5,72.5
10480.13,53777.73,72.5
10476.33,53760.64,72.9
10463.26,53755.54,72.2
10451.12,53750.06,72.2
10437.41,53746.14,71.7
10427.12,53742.23,71.5
10414.18,53740.56,71.5
10402.04,53734.65,71.2
10394.06,53735.41,71.2
10386.5,53742.77,71.1
10378.8,53755.98,71.4
10371.59,53771.25,71.6
10363.64,53789.66,72.1
10357.9,53804.43,72.7
10351.12,53816.27,72.9
10343.81,53829.1,72.5
10341.52,53844.98,72.3
10335.31,53855.57,72.4
10331.06,53866.03,72.5
10327.3,53880.7,72.2
10323.27,53894.18,71.9
10319.85,53909.24,71.5
10314.24,53926.9,71.1
10310.27,53945.83,70.9
10304.41,53965.63,71.3
10299.9,53985.7,71.6
10296.39,53994.48,71.6
10292.2,53988.19,78.7
10297.08,53967.4,77.8
10302.03,53947.99,77.8
10307.21,53926.34,77.7
10313.06,53906.29,77.3
10317.24,53889.66,77.3
10322.76,53869.9,77.5
10329.61,53853.17,77.5
10335.78,53839.03,77.3
10341.61,53823.83,77.0
10349.08,53807.5,77.1
10356.43,53791.76,77.4
10364.98,53772.63,78.2
10371.15,53758.3,78.0
10387.65,53728.7,78.2
10405.6,53729.4,78.1
10425.35,53736.96,78.8
10440.3,53737.55,79.3
10454.99,53742.54,85.8
10462.49,53743.56,85.8
10469.78,53748.99,86.2
10481.86,53754.74,86.2
10491.32,53766.6,85.4
10495.01,53787.19,85.2
10511.82,53792.76,85.2
10807.34,52802.28,65
10771.34,52826.9,70
10756.69,52831.74,75
10742.62,52825.85,80
10908.21,52754.82,70
10452.06,54220.3,49.28
10410.13,54245.33,49.28
10481.64,54165.25,45.7
10437.08,54203.57,46.2
10400.96,54168.5,45.8
10399.64,54208.1,46.1
10377.93,54186.06,46.1
10360.56,54198.45,46.5
10374.52,54222.63,46.3
10400.21,54229.74,46.7
10368.65,54252.3,60.3
10356.69,54239.62,59.7
10347.36,54226.53,59.0
10331.08,54217.16,59.5
10325.09,54184.53,59.9
10327.94,54171.02,59.5
10341.37,54152.65,61.1
10285.78,54359.73,72.7
10297.94,54391.67,60.4
10328.85,54373.74,59.9
10334.98,54393.42,61.0
10302.04,54373.61,60.4
10297.93,54361.51,60.4
10294.41,54352.38,60.3
10292.49,54350.36,61.0
10286.25,54362.15,72.7
10287.84,54371.54,72.5
10286.98,54376.9,73.3
10284.02,54394.26,74.5
10279.63,54406.34,73.8
10275.29,54419.32,73.9
10278.92,54425.78,73.8
10285.93,54427.63,73.5
10296.79,54429.12,73.6
10300.88,54429.89,73.6
10306.92,54425.42,72.8
10548.67,53961.03,35.8
11135.72,53273.83,84.4
10299.14,54262.17,61.0
10294.37,54275.93,61.0
10275.47,54294.59,60.6
10264.17,54284.65,60.4
10240.78,54290.24,60.3
10248.22,54277.86,60.1
10552.83,53840.02,42.1
10548.23,53848.57,43.4
10543.99,53857.65,43.6
10322.3,54289.94,59.1
10317.4,54308.58,59.5
10309.72,54328.52,59.8
10282.03,54358.04,74.4
10274.26,54350.6,76.3
10263.1,54342.07,76.4
10250.52,54335.73,72.3
10237.85,54329.56,70.9
10271.33,54337.79,59.9
10282.11,54343.87,60.6
10277.53,54327.95,60.4
10259.96,54325.25,60.9
10247.13,54319.57,60.4
10242.39,54313.32,60.2
10229.44,54321.29,60.7
10648.35,53637.48,25.9
10660.56,53655.62,25.6
10615.4,53700.54,28.1
10643.75,53673.2,25.9
11398.88,53354.88,169.5
10644.91,53567.25,27.3
10659.44,53523.24,31.6
10671.13,53479.89,33.6
10654.89,53538.38,29.0
10647.71,53587.38,26.8
10624.93,53620.2,27.1
10630.66,53601.97,27.1
10640.61,53576.62,27.1
10649.07,53554.57,28.6
10665.3,53498.25,32.8
10677.91,53462.06,37.4
10684.99,53452.94,38.6
10638.96,53570.37,35.5
10632.2,53586.0,36.0
10624.96,53595.29,37.2
10621.03,53607.5,36.9
10631.07,53643.44,26.9
10628.06,53663.83,26.8
10648.84,53607.2,26.7
10666.29,53533.2,29.2
10617.62,53653.29,26.9
10622.42,53681.89,27.1
10302.51,54206.46,59.6
10273.66,54212.64,59.5
10237.7,54260.4,60.1
10248.37,54241.5,59.7
10281.91,54238.6,59.6
10276.07,54264.99,60.4
10264.75,54246.05,59.8
10298.96,54238.25,59.6
10226.01,54321.39,70.1
10213.39,54313.31,70.4
10207.1,54304.46,69.3
10208.18,54291.67,70.8
10207.03,54275.8,70.5
10211.59,54265.49,70.6
10217.48,54256.09,70.0
10217.02,54247.74,71.8
10222.68,54237.84,72.1
10229.38,54228.38,71.3
10229.06,54222.74,72.1
10239.39,54215.04,71.0
10247.91,54207.05,71.2
10254.11,54203.05,70.9
10255.13,54193.76,71.7
10260.09,54189.36,71.7
10271.95,54181.23,72.2
10276.55,54196.94,60.2
10260.47,54211.44,60.2
10254.65,54222.23,60.1
10238.46,54234.88,60.5
10232.96,54241.04,60.6
10230.2,54248.58,60.9
10226.69,54255.1,60.5
10223.78,54263.04,60.9
10216.64,54270.45,61.5
10218.5,54282.99,60.2
10216.0,54296.09,60.7
10226.3,54313.16,60.4
10217.82,54304.66,59.6
10334.63,54217.85,59.1
10615.35,53614.89,38.2
10597.44,53726.62,31.0
10601.68,53755.79,35.0
10595.88,53750.39,33.8
10579.52,53743.99,33.8
10587.02,53721.95,31.5
10597.45,53698.65,28.4
10606.06,53678.82,27.5
10608.03,53627.32,38.8
10611.73,53620.85,37.9
10289.03,53999.71,78.6
10284.03,54018.68,78.8
10279.77,54032.3,78.8
10275.83,54046.79,78.5
10272.84,54056.98,78.2
10270.93,54065.03,78.0
10268.75,54073.04,77.8
10266.07,54081.47,77.7
10265.37,54087.78,77.3
10263.0,54095.9,77.6
10262.53,54099.83,75.7
10260.74,54105.92,74.9
10259.44,54113.54,75.1
10257.34,54123.21,74.8
10253.76,54138.39,74.1
10251.27,54152.04,73.7
10248.39,54164.1,73.6
10252.0,54162.89,71.3
10267.89,54124.73,70.6
10278.44,54104.32,71.2
10286.66,54090.71,72.5
10274.22,54106.37,70.9
10277.99,54092.97,71.9
10299.41,54064.04,72.7
10288.12,54067.22,72.3
10310.85,54044.28,72.1
10295.51,54046.36,72.0
10304.38,54024.53,71.9
10311.34,54002.38,71.2
10296.39,53994.48,71.5
10293.38,54005.52,71.7
10290.36,54016.27,72.2
10287.44,54026.76,72.3
10284.87,54038.39,72.4
10280.61,54047.77,72.5
10277.4,54058.96,72.6
10272.91,54073.48,72.6
10269.67,54087.01,72.5
10266.42,54098.1,72.5
10266.38,54108.51,71.3
10264.13,54121.82,70.8
10259.61,54134.81,70.7
10255.84,54149.29,71.0
11186.2,53610.75,128.4
11285.02,53516.22,136.2
11289.8,53502.15,137.8
11295.44,53496.14,139.0
11179.66,53612.74,128.5
10705.28,53470.84,36.8
10696.26,53464.61,38.0
10623.78,53593.06,37.7
10704.58,53459.51,36.8
10553.37,54057.12,36.1
10585.62,54100.52,47.2
10574.35,54103.66,46.7
10564.43,54106.18,45.4
10555.54,54101.17,44.9
10547.7,54100.45,44.9
10536.86,54091.33,36.2
10543.91,54093.94,36.4
10551.51,54094.23,36.8
10555.88,54093.35,36.8
10563.61,54094.19,36.3
10571.87,54093.39,35.8
10598.41,54067.49,36.5
10319.04,54236.72,59.0
10328.1,54265.24,58.6
10290.48,54189.99,58.0
10300.49,54183.43,58.1
10308.22,54167.61,59.7
10307.55,54109.42,70.0
10299.48,54119.79,70.6
10295.93,54131.59,69.4
10281.48,54153.22,72.2
10275.3,54165.21,71.7
10272.08,54180.68,68.1
10269.14,54191.03,59.4
10279.05,54184.73,59.1
10292.71,54175.37,59.3
10299.92,54160.54,59.8
10306.9,54149.72,59.7
10311.42,54135.36,59.6
10319.2,54122.03,59.3
10314.52,54180.4,59.2
11254.94,53219.3,95.9
11259.45,53208.37,95.9
11268.51,53182.48,95.4
11208.68,53306.1,96.4
11221.47,53298.23,96.4
11221.47,53298.23,96.4
11227.63,53292.21,96.8
11231.06,53282.29,97.2
11237.89,53266.58,97.5
11244.55,53246.6,97.4
11249.94,53231.41,97.4
11264.64,53195.77,95.9
11265.78,53198.73,106.7
11253.49,53232.0,108.2
11246.39,53253.67,108.8
11238.35,53274.46,108.4
11231.83,53290.45,108.4
11229.24,53299.51,108.3
11218.46,53309.26,108.6
11214.37,53314.4,108.6
11202.71,53316.09,108.9
11200.45,53318.02,108.8
11189.69,53324.56,109.0
11196.09,53320.75,109.6
10605.55,53155.53,81.4
10602.44,53133.54,85.4
10600.42,53365.15,77.4
10614.79,53341.17,73.6
10598.33,53358.84,77.3
10582.61,53380.28,80.1
10573.27,53395.77,82.1
10573.56,53401.49,82.6
10570.58,53403.75,84.0
10571.14,53397.32,83.4
10577.85,53383.78,82.1
10588.39,53367.72,80.0
10605.35,53348.47,76.4
10620.89,53329.47,72.9
10624.04,53391.02,73.6
10624.27,53413.66,72.5
10635.9,53427.48,73.0
10650.84,53437.73,73.2
10653.83,53453.97,73.8
10641.14,53460.39,84.0
10645.42,53445.19,84.2
10630.93,53434.65,84.1
10619.77,53423.17,84.1
10611.32,53412.29,83.8
10627.36,53383.35,82.5
10630.03,53375.89,81.1
10627.59,53364.54,78.0
10632.44,53352.48,74.8
10332.73,53956.99,78.3
11288.77,53474.48,138.6
11315.62,53472.79,140.8
11323.62,53479.16,141.7
11337.49,53487.69,143.5
11295.1,53493.38,139.6
11323.92,53498.18,142.4
11346.37,53500.7,144.3
11281.77,53491.41,137.7
11281.39,53502.69,137.7
11281.03,53491.94,137.8
11293.35,53498.59,141.4
11290.85,53515.19,145.3
10419.1,54426.28,61.9
10648.87,53539.44,36.8
10687.26,53429.29,40.4
10328.04,54205.04,60.1
10326.2,54197.12,60.4
10323.39,54176.01,59.8
10330.43,54167.69,60.8
10339.81,54160.88,61.4
10343.04,54145.57,60.5
10333.47,54440.2,72.1
10351.44,54444.87,73.5
10381.58,54447.63,72.6
10399.46,54448.73,72.8
10410.08,54438.72,74.8
10418.03,54435.2,74.2
10438.85,54434.08,72.6
10449.25,54426.83,73.1
10465.41,54382.94,72.3
10477.68,54354.52,72.5
10469.59,54344.61,61.5
10460.99,54369.56,61.1
10449.05,54406.33,61.8
10434.24,54425.32,61.9
10415.88,54391.69,61.9
10404.97,54431.61,62.9
10394.35,54435.18,62.5
10383.15,54437.06,62.6
10372.64,54434.45,62.2
10359.59,54434.75,61.3
10347.14,54434.49,60.7
10328.47,54341.19,60.0
10420.27,54315.54,61.1
10601.95,53529.2,91.2
10573.93,53758.13,35.3
10576.5,53738.09,36.4
10577.89,53721.13,37.1
10583.63,53700.81,36.9
10593.83,53686.43,36.8
10598.39,53672.77,36.7
10604.21,53653.76,36.5
10535.48,54030.38,36.4
11254.94,53219.3,95.9
11259.45,53208.37,95.9
11268.51,53182.48,95.4
11208.68,53306.1,96.4
11221.47,53298.23,96.4
11221.47,53298.23,96.4
11227.63,53292.21,96.8
11231.06,53282.29,97.2
11237.89,53266.58,97.5
11244.55,53246.6,97.4
11249.94,53231.41,97.4
11264.64,53195.77,95.9
11265.78,53198.73,106.7
11253.49,53232.0,108.2
11246.39,53253.67,108.8
11238.35,53274.46,108.4
11231.83,53290.45,108.4
11229.24,53299.51,108.3
11218.46,53309.26,108.6
11214.37,53314.4,108.6
11202.71,53316.09,108.9
11200.45,53318.02,108.8
11189.69,53324.56,109.0
11196.09,53320.75,109.6
10605.55,53155.53,81.4
10602.44,53133.54,85.4
10600.42,53365.15,77.4
10614.79,53341.17,73.6
10598.33,53358.84,77.3
10582.61,53380.28,80.1
10573.27,53395.77,82.1
10573.56,53401.49,82.6
10570.58,53403.75,84.0
10571.14,53397.32,83.4
10577.85,53383.78,82.1
10588.39,53367.72,80.0
10605.35,53348.47,76.4
10620.89,53329.47,72.9
10624.04,53391.02,73.6
10624.27,53413.66,72.5
10635.9,53427.48,73.0
10650.84,53437.73,73.2
10653.83,53453.97,73.8
10641.14,53460.39,84.0
10645.42,53445.19,84.2
10630.93,53434.65,84.1
10619.77,53423.17,84.1
10611.32,53412.29,83.8
10627.36,53383.35,82.5
10630.03,53375.89,81.1
10627.59,53364.54,78.0
10632.44,53352.48,74.8
10332.73,53956.99,78.3
11288.77,53474.48,138.6
11315.62,53472.79,140.8
11323.62,53479.16,141.7
11337.49,53487.69,143.5
11295.1,53493.38,139.6
11323.92,53498.18,142.4
11346.37,53500.7,144.3
11281.77,53491.41,137.7
11281.39,53502.69,137.7
11281.03,53491.94,137.8
11293.35,53498.59,141.4
11290.85,53515.19,145.3
10597.29,53661.52,45.8
10598.59,53646.42,45.7
10600.59,53632.87,48.6
10605.52,53619.28,50.2
10577.58,54012.59,36.4
10581.24,53965.01,35.7
10558.21,54209.87,60.9
10572.86,54190.08,60.6
10578.94,54200.6,61.3
10572.47,54208.08,61.4
10567.55,54218.69,61.4
10562.7,54226.84,61.6
10564.52,54239.5,62.5
10560.63,54250.27,63.8
10555.76,54255.75,63.6
10537.52,54280.73,63.9
10528.51,54294.01,63.2
10491.09,54315.13,62.7
10443.27,54333.45,62.6
10439.99,54363.54,61.7
10382.11,54379.92,62.0
10374.46,54365.29,62.0
10356.38,54326.14,61.0
10347.32,54347.58,61.3
10368.98,54403.6,62.1
10401.86,54408.71,63.2
10486.4,54328.95,63.0
10494.36,54324.11,63.7
10503.9,54318.81,64.4
10513.26,54313.58,65.1
10471.47,54335.67,62.8
10523.03,54298.39,64.0
10499.33,54330.92,74.5
11199.39,53318.46,108.8
11192.79,53314.89,97.1
11190.02,53337.39,108.9
11203.05,53328.9,108.9
11481.51,53185.52,941.0
11276.96,53658.55,145.2
10626.56,53914.4,36.6
10622.02,53929.67,36.3
10547.75,53851.69,43.8
10553.3,53839.24,41.9
10592.28,53792.66,36.5
10557.24,53851.43,38.3
11263.74,53231.97,108.2
11253.24,53261.84,108.7
11247.29,53292.66,108.4
11240.28,53314.92,108.7
11224.09,53313.07,108.7
11206.37,53341.85,109.1
11220.43,53342.41,108.8
11232.5,53344.33,109.1
11245.13,53334.94,108.9
11252.28,53325.38,108.6
11260.97,53315.34,108.3
11265.18,53303.8,108.3
11266.7,53293.46,107.8
11269.75,53281.24,108.3
11273.38,53269.01,108.4
11280.9,53249.71,108.3
11282.84,53236.56,107.7
11286.75,53221.95,108.1
11285.4,53211.63,108.4
11276.73,53202.27,109.0
11272.15,53197.72,108.8
11332.67,53237.0,133.9
11332.98,53243.35,133.6
11337.6,53249.21,134.3
11338.69,53259.25,134.0
11344.06,53269.76,134.5
11346.49,53279.06,134.8
11344.44,53292.14,134.8
11343.76,53306.58,134.9
11339.32,53320.14,134.9
11334.43,53331.83,134.7
11333.88,53342.84,135.5
11328.75,53353.84,136.0
11324.31,53366.26,135.7
11317.49,53372.97,135.1
11318.39,53382.05,136.0
11312.89,53389.69,135.5
11300.57,53393.57,137.5
11277.77,53388.76,135.5
11264.34,53384.68,135.2
11274.73,53376.3,121.8
11290.54,53382.18,122.0
11301.07,53384.08,122.4
11306.68,53374.01,121.8
11311.9,53360.21,121.7
11290.31,53364.17,121.4
11270.8,53357.75,121.5
11276.17,53344.06,121.2
11284.01,53325.74,120.8
11293.76,53303.89,120.3
11308.57,53306.08,120.2
11305.02,53319.69,120.4
11303.6,53339.53,120.9
11319.26,53343.24,121.1
11321.28,53331.14,120.4
11328.01,53319.48,120.2
11330.89,53308.37,119.9
11331.13,53294.27,119.7
11329.25,53278.0,119.8
11312.37,53287.7,119.8
11297.15,53290.28,120.1
11302.63,53277.41,119.7
11312.31,53255.17,119.7
11325.8,53258.15,119.8
11324.64,53243.8,120.2
11324.58,53230.88,120.6
11322.56,53217.94,121.5
11314.03,53215.59,120.8
11304.63,53214.2,119.6
11292.05,53216.45,119.6
11289.51,53228.1,119.7
11285.72,53242.67,119.9
11280.64,53256.07,120.0
11279.85,53266.19,120.2
11274.48,53276.29,120.5
11272.91,53285.36,120.5
11270.85,53298.54,120.3
11268.68,53311.94,121.3
11261.97,53324.2,121.2
11253.67,53330.56,121.3
11244.06,53342.94,121.4
11233.29,53349.33,121.1
11223.77,53347.59,121.4
11209.85,53346.88,121.0
10621.53,53402.48,72.2
10622.88,53410.98,72.4
10646.15,53446.19,84.9
10630.64,53435.01,84.9
10625.39,53430.14,85.0
10620.22,53423.22,84.2
10612.98,53414.52,83.9
10611.31,53405.81,84.0
10613.75,53395.79,84.2
10628.65,53381.94,82.9
10631.36,53374.66,81.1
10601.95,53529.2,91.2
10561.11,53411.43,80.0
10546.21,53382.56,75
11181.28,53364.56,110.0
11192.39,53352.55,109.9
11201.09,53340.94,109.8
11208.85,53345.78,121.6
11196.27,53357.22,121.7
11189.23,53368.45,122.0
11220.64,53370.87,121.5
11260.35,53375.55,121.2
11245.93,53372.02,121.2
11234.44,53369.63,121.5
11337.05,53242.14,142.0
11341.1,53247.41,146.4
11346.68,53251.28,147.7
11347.53,53258.64,149.4
11352.95,53269.83,149.1
11350.95,53295.07,149.2
11349.13,53314.91,149.7
11346.79,53329.96,149.9
11351.18,53341.23,153.2
11344.18,53359.41,152.6
11337.67,53373.57,152.1
11335.11,53383.0,152.7
11336.21,53395.53,152.6
11335.69,53408.6,150.7
11341.12,53426.74,150.6
11260.66,53383.81,135.1
11343.79,53314.29,133.3
11338.94,53327.65,134.1
11334.69,53344.22,135.8
11328.15,53359.35,135.4
11320.14,53372.17,135.7
11319.17,53383.61,136.8
11321.71,53392.26,137.7
11323.46,53409.05,138.9
10691.74,52982.66,90.4
10631.46,53367.33,73.2
10710.09,52960.73,92.8
10704.45,52965.63,91.6
10699.92,52971.76,90.4
10682.28,52998.51,85.7
10673.09,53003.01,85.3
10666.5,53006.05,85.6
10660.1,53013.34,85.8
10656.03,53017.05,86.7
10651.83,53020.46,87.0
10634.49,53029.95,90.5
10617.85,53038.29,93.4
10608.88,53062.77,91.2
10605.56,53074.4,89.9
10600.84,53082.1,89.8
10597.89,53091.08,88.4
10595.53,53101.69,86.8
10595.98,53110.24,86.5
10596.95,53119.59,84.6
10601.73,53126.09,83.8
10604.85,53143.64,80.4
10764.87,52887.85,80.6
10757.03,52897.85,81.9
10744.76,52911.37,84.1
10721.97,52957.09,85.1
10714.48,52964.68,85.2
10705.58,52972.86,85.1
10698.41,52982.04,84.2
10691.13,52991.71,83.7
10681.41,53003.56,83.1
10663.06,53013.77,83.0
10657.39,53021.68,83.5
10638.96,53035.57,84.0
10623.41,53049.03,84.2
10614.71,53061.53,84.0
10611.64,53070.01,84.0
10626.05,53359.77,77.2
10632.29,53353.61,74.8
10627.18,53368.55,80.2
10655.71,53472.55,59.5
10664.78,53463.6,59.8
10670.09,53455.79,59.6
10676.1,53443.71,59.2
10601.95,53529.2,91.2
11166.31,53395.37,119.9
11157.99,53406.76,118.8
11168.61,53364.19,109.0
11219.81,53375.68,122.1
11338.2,53406.32,151.9
11336.95,53401.08,152.4
11229.47,53387.02,134.2
11232.44,53384.39,134.2
11241.38,53380.06,134.6
11364.36,53292.78,159.9
11370.19,53299.81,162.7
11373.68,53310.56,164.5
11382.73,53322.51,166.9
11388.5,53336.04,168.9
11383.17,53354.93,169.1
11372.87,53369.58,168.1
11372.14,53388.41,167.3
11347.96,53257.21,151.3
11358.92,53260.74,150.9
11369.04,53265.1,151.3
11362.8,53283.64,150.0
11357.15,53297.23,150.7
11359.22,53307.78,150.7
11359.86,53316.92,150.6
11352.81,53328.45,150.6
11360.54,53326.54,154.2
11364.91,53318.26,154.2
11367.92,53315.12,154.4
11373.04,53318.33,154.4
11378.85,53325.67,154.7
11376.87,53340.87,154.5
11370.18,53354.14,154.1
11362.15,53361.17,153.7
11352.99,53365.86,153.3
11348.46,53375.15,152.7
11149.48,53411.18,121.1
11161.12,53402.42,121.3
11351.79,53257.65,151.0
11370.27,53268.93,153.0
11161.07,53390.74,109.4
11155.64,53398.9,109.1
11149.08,53403.43,106.6
11143.17,53405.47,109.4
11130.6,53407.11,109.6
11354.43,53260.64,150.0
11357.59,53259.73,151.0
11364.64,53261.91,151.0
11363.57,53265.85,149.5
11367.43,53274.96,149.9
11365.29,53283.12,150.2
11361.72,53287.72,150.3
11355.9,53295.07,150.2
11352.65,53310.8,150.3
11360.68,53307.69,150.6
11361.57,53311.51,150.6
11360.41,53317.03,150.5
11357.09,53321.31,150.5
11352.5,53328.08,150.8
11355.86,53363.23,153.6
11361.9,53368.19,154.1
11365.31,53361.31,154.3
11369.08,53356.39,154.4
11372.69,53349.7,154.2
11364.5,53345.73,154.1
11375.25,53339.15,154.4
11375.14,53336.11,154.5
11375.32,53324.74,154.0
11369.85,53316.68,154.9
11366.21,53315.85,154.9
11365.11,53318.6,154.6
11363.16,53324.11,154.3
11359.26,53329.76,154.1
11354.39,53336.51,153.9
11047.07,53469.74,104.8
11060.87,53475.63,111.0
11164.34,53374.54,109.3
11165.03,53385.29,109.5
11128.16,53418.12,109.7
11129.77,53428.85,109.8
11125.15,53441.57,109.7
11124.99,53453.38,109.4
11116.91,53460.75,109.1
11173.33,53377.0,121.8
11172.47,53386.21,121.9
11169.94,53392.57,121.5
11136.56,53412.25,119.5
11137.49,53416.92,120.7
11137.6,53423.06,120.9
11136.3,53434.44,120.9
11134.47,53449.6,120.5
11135.59,53460.7,120.5
11121.8,53472.1,118.3
11370.21,53273.83,154.0
11364.42,53290.53,158.4
11366.62,53295.23,161.5
11371.9,53306.31,163.9
11379.95,53315.26,164.8
11383.27,53325.28,167.9
11386.86,53336.13,168.0
11388.46,53345.09,169.1
11381.39,53361.62,168.7
11373.32,53369.0,168.2
11373.57,53384.47,167.9
11370.76,53397.69,166.9
11333.17,53417.08,139.6
11332.45,53434.55,140.9
11340.35,53433.45,150.0
11340.7,53423.41,151.3
11339.21,53409.41,152.5
11336.67,53397.12,153.2
10746.65,52925.2,71.3
10752.81,52915.26,71.7
10570.98,53816.64,36.7
